Sample	Protists_1k	Human	Bacteria_24k	Bird	Fungi_RefSeq_release	Coral	Plant	Viruses	Vectors	Multiple Genomes	No hits
Blank-1.fp2_r1_screen	678.0	836.0	1301.0	7.0	35.0	48.0	15.0	0.0	0.0	2382.0	341185.0
Blank-1.fp2_r2_screen	1840.0	903.0	1227.0	26.0	37.0	3.0	6.0	0.0	0.0	1849.0	340596.0
Blank-2.fp2_r1_screen	1215.0	1006.0	998.0	17.0	45.0	99.0	51.0	3.0	1.0	4176.0	547886.0
Blank-2.fp2_r2_screen	1152.0	1434.0	924.0	289.0	172.0	27.0	19.0	0.0	0.0	2816.0	548664.0
COPE-0469.fp2_r1_screen	1173.0	142.0	51.0	32.0	70.0	57.0	30.0	0.0	0.0	9371.0	499624.0
COPE-0469.fp2_r2_screen	1979.0	582.0	100.0	208.0	78.0	166.0	9.0	2.0	0.0	8721.0	498705.0
COPE-0470.fp2_r1_screen	5594.0	539.0	159.0	232.0	374.0	570.0	90.0	3.0	0.0	16775.0	2620861.0
COPE-0470.fp2_r2_screen	7181.0	2951.0	348.0	1103.0	521.0	412.0	47.0	24.0	0.0	23124.0	2609486.0
COPE-0471.fp2_r1_screen	3197.0	448.0	163.0	215.0	225.0	247.0	242.0	1.0	1.0	13457.0	1857606.0
COPE-0471.fp2_r2_screen	5018.0	1240.0	544.0	723.0	314.0	324.0	14.0	34.0	0.0	12986.0	1854605.0
COPE-0472.fp2_r1_screen	1355.0	112.0	96.0	42.0	6.0	16.0	1.0	0.0	0.0	11239.0	366668.0
COPE-0472.fp2_r2_screen	1677.0	486.0	103.0	435.0	32.0	21.0	2.0	2.0	0.0	11285.0	365492.0
COPE-0473.fp2_r1_screen	504.0	132.0	20.0	77.0	37.0	23.0	40.0	1.0	0.0	3794.0	397751.0
COPE-0473.fp2_r2_screen	1532.0	499.0	130.0	157.0	51.0	27.0	3.0	1.0	0.0	3958.0	396021.0
COPE-0474.fp2_r1_screen	12386.0	2284.0	591.0	732.0	1141.0	202.0	100.0	15.0	1.0	64321.0	6066508.0
COPE-0474.fp2_r2_screen	12908.0	21998.0	966.0	4514.0	1723.0	73.0	62.0	19.0	2.0	155710.0	5950306.0
COPE-0475.fp2_r1_screen	11540.0	2186.0	1066.0	712.0	632.0	273.0	132.0	10.0	0.0	55166.0	5531099.0
COPE-0475.fp2_r2_screen	13154.0	19986.0	1060.0	4303.0	1811.0	86.0	100.0	18.0	1.0	132609.0	5429688.0
COPE-0476.fp2_r1_screen	21729.0	2359.0	159.0	1211.0	1878.0	539.0	667.0	30.0	1.0	33083.0	6865961.0
COPE-0476.fp2_r2_screen	29301.0	4556.0	786.0	477.0	4378.0	193.0	403.0	82.0	2.0	22171.0	6865268.0
COPE-0477.fp2_r1_screen	1606.0	226.0	24.0	67.0	94.0	102.0	18.0	5.0	0.0	4874.0	818326.0
COPE-0477.fp2_r2_screen	1995.0	1047.0	125.0	321.0	166.0	26.0	72.0	2.0	0.0	7719.0	813869.0
COPE-0478.fp2_r1_screen	1881.0	243.0	172.0	46.0	106.0	72.0	32.0	1.0	0.0	7795.0	874081.0
COPE-0478.fp2_r2_screen	2128.0	1025.0	287.0	299.0	295.0	108.0	35.0	0.0	0.0	6437.0	873815.0
COPE-0479.fp2_r1_screen	3734.0	507.0	121.0	63.0	282.0	74.0	47.0	1.0	0.0	15518.0	1647368.0
COPE-0479.fp2_r2_screen	3581.0	1995.0	483.0	538.0	680.0	476.0	46.0	0.0	0.0	12047.0	1647869.0
COPE-0480.fp2_r1_screen	342.0	54.0	31.0	60.0	36.0	3.0	8.0	0.0	0.0	3020.0	231769.0
COPE-0480.fp2_r2_screen	784.0	1223.0	48.0	232.0	173.0	3.0	2.0	0.0	0.0	4901.0	227957.0
COPE-0481.fp2_r1_screen	4149.0	1044.0	161.0	133.0	344.0	109.0	145.0	2.0	0.0	25082.0	3816827.0
COPE-0481.fp2_r2_screen	7823.0	2722.0	1223.0	1882.0	569.0	347.0	120.0	3.0	0.0	25715.0	3807592.0
COPE-0482.fp2_r1_screen	12210.0	2132.0	195.0	477.0	665.0	420.0	281.0	5.0	0.0	28090.0	4637010.0
COPE-0482.fp2_r2_screen	13463.0	3958.0	344.0	1253.0	972.0	404.0	63.0	4.0	0.0	16991.0	4644033.0
COPE-0483.fp2_r1_screen	4920.0	1179.0	129.0	220.0	267.0	217.0	83.0	1.0	0.0	15896.0	2440644.0
COPE-0483.fp2_r2_screen	5911.0	2019.0	650.0	1294.0	462.0	206.0	24.0	1.0	1.0	23922.0	2429066.0
COPE-0484.fp2_r1_screen	3058.0	853.0	526.0	324.0	163.0	218.0	11.0	1.0	0.0	31127.0	1450622.0
COPE-0484.fp2_r2_screen	4487.0	2187.0	518.0	1071.0	481.0	513.0	9.0	29.0	0.0	28919.0	1448689.0
COPE-0485.fp2_r1_screen	1435.0	199.0	119.0	40.0	60.0	151.0	16.0	0.0	0.0	5128.0	603776.0
COPE-0485.fp2_r2_screen	1339.0	952.0	194.0	371.0	263.0	83.0	2.0	0.0	0.0	5105.0	602615.0
COPE-0486.fp2_r1_screen	1022.0	149.0	180.0	164.0	103.0	23.0	10.0	6.0	0.0	5671.0	764040.0
COPE-0486.fp2_r2_screen	1777.0	1317.0	137.0	621.0	307.0	9.0	53.0	2.0	0.0	21156.0	745989.0
COPE-0487.fp2_r1_screen	861.0	420.0	136.0	89.0	50.0	1.0	5.0	2.0	0.0	8052.0	702679.0
COPE-0487.fp2_r2_screen	2289.0	1590.0	399.0	1431.0	71.0	27.0	8.0	48.0	0.0	11304.0	695128.0
COPE-0488.fp2_r1_screen	2566.0	453.0	111.0	63.0	306.0	143.0	32.0	1.0	0.0	14548.0	1860417.0
COPE-0488.fp2_r2_screen	4232.0	1639.0	324.0	935.0	477.0	270.0	13.0	1.0	0.0	9017.0	1861732.0
COPE-0489.fp2_r1_screen	423.0	23231.0	962.0	5.0	9.0	0.0	10.0	0.0	0.0	9483.0	95129.0
COPE-0489.fp2_r2_screen	467.0	21487.0	689.0	244.0	12.0	76.0	10.0	0.0	0.0	11668.0	94599.0
COPE-0490.fp2_r1_screen	90.0	12.0	5.0	4.0	8.0	12.0	1.0	1.0	0.0	279.0	40749.0
COPE-0490.fp2_r2_screen	115.0	22.0	13.0	20.0	8.0	9.0	2.0	1.0	0.0	387.0	40584.0
COPE-0491.fp2_r1_screen	3843.0	1132.0	199.0	527.0	182.0	87.0	35.0	19.0	3.0	94850.0	2574892.0
COPE-0491.fp2_r2_screen	7473.0	6673.0	652.0	2029.0	415.0	884.0	19.0	4.0	0.0	87544.0	2570076.0
COPE-0492.fp2_r1_screen	2473.0	210.0	115.0	166.0	227.0	71.0	20.0	1.0	0.0	13278.0	1436089.0
COPE-0492.fp2_r2_screen	2865.0	1477.0	291.0	496.0	474.0	486.0	17.0	2.0	0.0	9581.0	1436961.0
COPE-0493.fp2_r1_screen	3541.0	546.0	142.0	82.0	216.0	147.0	53.0	1.0	2.0	13207.0	1723471.0
COPE-0493.fp2_r2_screen	4024.0	1645.0	338.0	1081.0	668.0	254.0	25.0	1.0	0.0	12165.0	1721207.0
COPE-0494.fp2_r1_screen	3572.0	482.0	263.0	131.0	305.0	163.0	73.0	0.0	1.0	11830.0	1791755.0
COPE-0494.fp2_r2_screen	5708.0	2469.0	424.0	460.0	297.0	84.0	32.0	2.0	0.0	11866.0	1787233.0
COPE-0495.fp2_r1_screen	5423.0	678.0	139.0	310.0	550.0	337.0	181.0	2.0	0.0	25333.0	2444664.0
COPE-0495.fp2_r2_screen	8303.0	2675.0	779.0	843.0	721.0	444.0	15.0	2.0	0.0	20657.0	2443178.0
COPE-0496.fp2_r1_screen	702.0	105.0	27.0	6.0	36.0	26.0	38.0	1.0	0.0	2531.0	343703.0
COPE-0496.fp2_r2_screen	1020.0	436.0	61.0	184.0	52.0	10.0	1.0	0.0	0.0	2472.0	342939.0
COPE-0497.fp2_r1_screen	2055.0	244.0	24.0	219.0	308.0	86.0	149.0	0.0	0.0	8402.0	1014108.0
COPE-0497.fp2_r2_screen	2795.0	826.0	317.0	388.0	121.0	145.0	6.0	5.0	0.0	6987.0	1014005.0
COPE-0498.fp2_r1_screen	15778.0	1502.0	654.0	447.0	794.0	511.0	326.0	17.0	9.0	29067.0	5174763.0
COPE-0498.fp2_r2_screen	13472.0	4487.0	526.0	1336.0	1269.0	1350.0	88.0	17.0	0.0	17157.0	5184166.0
COPE-0499.fp2_r1_screen	18055.0	5427.0	1060.0	681.0	818.0	176.0	279.0	11.0	1.0	77905.0	12325608.0
COPE-0499.fp2_r2_screen	24041.0	35601.0	2237.0	7972.0	1903.0	225.0	798.0	25.0	0.0	260323.0	12096896.0
COPE-0500.fp2_r1_screen	889.0	205.0	39.0	73.0	60.0	63.0	13.0	2.0	0.0	4495.0	628784.0
COPE-0500.fp2_r2_screen	1515.0	1163.0	48.0	557.0	99.0	12.0	6.0	2.0	0.0	18620.0	612601.0
COPE-0501.fp2_r1_screen	1038.0	234.0	46.0	92.0	59.0	15.0	17.0	1.0	1.0	8055.0	654160.0
COPE-0501.fp2_r2_screen	1169.0	2788.0	67.0	480.0	325.0	22.0	28.0	0.0	0.0	11847.0	646992.0
COPE-0502.fp2_r1_screen	265.0	1814.0	1058.0	0.0	1.0	0.0	0.0	0.0	0.0	706.0	19367.0
COPE-0502.fp2_r2_screen	243.0	1419.0	973.0	0.0	3.0	0.0	0.0	0.0	0.0	1204.0	19369.0
COPE-0503.fp2_r1_screen	1708.0	312.0	128.0	92.0	135.0	14.0	14.0	0.0	1.0	5730.0	813394.0
COPE-0503.fp2_r2_screen	2195.0	2138.0	130.0	523.0	258.0	43.0	41.0	4.0	0.0	19807.0	796389.0
COPE-0504.fp2_r1_screen	4662.0	655.0	75.0	154.0	383.0	207.0	176.0	17.0	0.0	12572.0	2286024.0
COPE-0504.fp2_r2_screen	4212.0	2233.0	367.0	1421.0	357.0	272.0	14.0	1.0	0.0	9563.0	2286485.0
COPE-0505.fp2_r1_screen	3708.0	379.0	304.0	157.0	309.0	562.0	52.0	1.0	2.0	19845.0	2318944.0
COPE-0505.fp2_r2_screen	5942.0	1792.0	827.0	1277.0	726.0	581.0	44.0	3.0	0.0	13189.0	2319882.0
COPE-0506.fp2_r1_screen	2104.0	173.0	94.0	51.0	121.0	54.0	17.0	5.0	1.0	10482.0	872114.0
COPE-0506.fp2_r2_screen	3215.0	1122.0	175.0	302.0	319.0	215.0	59.0	2.0	0.0	8047.0	871760.0
COPE-0507.fp2_r1_screen	6255.0	739.0	87.0	138.0	415.0	378.0	105.0	38.0	0.0	13604.0	2631735.0
COPE-0507.fp2_r2_screen	7032.0	2679.0	214.0	789.0	606.0	149.0	27.0	13.0	0.0	13965.0	2628020.0
COPE-0508.fp2_r1_screen	9739.0	1231.0	449.0	421.0	951.0	840.0	237.0	18.0	4.0	31874.0	5154628.0
COPE-0508.fp2_r2_screen	13086.0	4753.0	2286.0	2423.0	1508.0	716.0	172.0	14.0	0.0	22886.0	5152548.0
COPE-0509.fp2_r1_screen	968.0	132.0	52.0	89.0	178.0	52.0	48.0	2.0	0.0	3599.0	496787.0
COPE-0509.fp2_r2_screen	1426.0	425.0	173.0	226.0	80.0	70.0	5.0	0.0	0.0	3518.0	495984.0
COPE-0510.fp2_r1_screen	5511.0	1473.0	412.0	661.0	472.0	301.0	143.0	21.0	0.0	20847.0	3178811.0
COPE-0510.fp2_r2_screen	6498.0	4008.0	521.0	2072.0	733.0	215.0	144.0	2.0	0.0	41317.0	3153142.0
COPE-0511.fp2_r1_screen	2740.0	308.0	184.0	81.0	198.0	73.0	28.0	6.0	0.0	10653.0	1332025.0
COPE-0511.fp2_r2_screen	3108.0	1515.0	267.0	899.0	478.0	194.0	25.0	3.0	0.0	12898.0	1326909.0
COPE-0512.fp2_r1_screen	3394.0	529.0	62.0	297.0	420.0	44.0	95.0	4.0	0.0	10084.0	1741400.0
COPE-0512.fp2_r2_screen	3866.0	5933.0	50.0	746.0	858.0	57.0	35.0	2.0	1.0	35346.0	1709435.0
COPE-0513.fp2_r1_screen	100.0	0.0	0.0	0.0	0.0	2255.0	0.0	0.0	0.0	12.0	1299.0
COPE-0513.fp2_r2_screen	133.0	3.0	0.0	3.0	0.0	2295.0	0.0	0.0	0.0	26.0	1206.0
COPE-0514.fp2_r1_screen	7244.0	661.0	518.0	197.0	332.0	325.0	146.0	5.0	0.0	31992.0	3245834.0
COPE-0514.fp2_r2_screen	10944.0	4393.0	1373.0	1733.0	1083.0	133.0	61.0	2.0	0.0	20383.0	3247149.0
COPE-0515.fp2_r1_screen	3481.0	491.0	58.0	268.0	235.0	113.0	84.0	14.0	0.0	10152.0	1390375.0
COPE-0515.fp2_r2_screen	3386.0	1222.0	267.0	965.0	394.0	120.0	19.0	1.0	0.0	11192.0	1387705.0
COPE-0516.fp2_r1_screen	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	459.0
COPE-0516.fp2_r2_screen	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	459.0
COPE-0517.fp2_r1_screen	6146.0	803.0	222.0	412.0	606.0	136.0	124.0	6.0	0.0	20743.0	3044211.0
COPE-0517.fp2_r2_screen	7757.0	1864.0	1019.0	1452.0	1599.0	74.0	32.0	0.0	0.0	15708.0	3043904.0
COPE-0518.fp2_r1_screen	641.0	67.0	46.0	8.0	67.0	35.0	6.0	0.0	0.0	3714.0	340066.0
COPE-0518.fp2_r2_screen	796.0	532.0	79.0	288.0	230.0	217.0	8.0	1.0	0.0	3192.0	339307.0
COPE-0519.fp2_r1_screen	1223.0	238.0	38.0	20.0	151.0	41.0	6.0	1.0	0.0	5929.0	651565.0
COPE-0519.fp2_r2_screen	1751.0	814.0	259.0	354.0	169.0	32.0	15.0	5.0	0.0	8731.0	647082.0
COPE-0520.fp2_r1_screen	467.0	93.0	35.0	39.0	47.0	6.0	5.0	0.0	0.0	2045.0	276509.0
COPE-0520.fp2_r2_screen	595.0	1039.0	53.0	136.0	104.0	7.0	10.0	0.0	0.0	5875.0	271427.0
COPE-0521.fp2_r1_screen	2900.0	172.0	49.0	188.0	372.0	52.0	80.0	3.0	0.0	13656.0	1109709.0
COPE-0521.fp2_r2_screen	4520.0	1413.0	152.0	393.0	232.0	226.0	9.0	11.0	0.0	16490.0	1103735.0
COPE-0522.fp2_r1_screen	7073.0	764.0	238.0	227.0	546.0	185.0	33.0	12.0	0.0	19825.0	3013474.0
COPE-0522.fp2_r2_screen	6523.0	3511.0	423.0	1103.0	532.0	114.0	43.0	6.0	0.0	14823.0	3015299.0
COPE-0523.fp2_r1_screen	390.0	132.0	64.0	13.0	21.0	36.0	6.0	0.0	1.0	2956.0	281275.0
COPE-0523.fp2_r2_screen	619.0	391.0	89.0	191.0	55.0	71.0	10.0	2.0	0.0	5296.0	278170.0
COPE-0524.fp2_r1_screen	837.0	141.0	48.0	21.0	48.0	58.0	21.0	0.0	0.0	2891.0	402383.0
COPE-0524.fp2_r2_screen	1165.0	425.0	131.0	329.0	63.0	95.0	1.0	0.0	0.0	5229.0	399010.0
COPE-0525.fp2_r1_screen	6263.0	731.0	577.0	452.0	565.0	237.0	43.0	12.0	0.0	18348.0	3376214.0
COPE-0525.fp2_r2_screen	8637.0	2612.0	1037.0	1762.0	751.0	72.0	207.0	35.0	0.0	17561.0	3370768.0
COPE-0526.fp2_r1_screen	774.0	269.0	135.0	39.0	49.0	14.0	8.0	4.0	0.0	5508.0	843092.0
COPE-0526.fp2_r2_screen	1681.0	2098.0	124.0	686.0	212.0	15.0	28.0	6.0	0.0	11978.0	833064.0
COPE-0527.fp2_r1_screen	754.0	137.0	29.0	105.0	64.0	11.0	25.0	0.0	0.0	8731.0	352464.0
COPE-0527.fp2_r2_screen	1165.0	493.0	69.0	252.0	82.0	20.0	6.0	1.0	0.0	8275.0	351957.0
COPE-0528.fp2_r1_screen	5208.0	891.0	173.0	575.0	919.0	181.0	271.0	0.0	1.0	13072.0	2398105.0
COPE-0528.fp2_r2_screen	5954.0	1894.0	794.0	1413.0	429.0	69.0	38.0	21.0	0.0	15276.0	2393508.0
COPE-0529.fp2_r1_screen	6509.0	1630.0	1138.0	982.0	636.0	417.0	143.0	4.0	1.0	42033.0	4295492.0
COPE-0529.fp2_r2_screen	9724.0	11710.0	1093.0	3574.0	2400.0	116.0	28.0	10.0	1.0	107033.0	4213296.0
COPE-0530.fp2_r1_screen	5837.0	557.0	311.0	511.0	447.0	202.0	246.0	10.0	0.0	17466.0	2612171.0
COPE-0530.fp2_r2_screen	8171.0	1880.0	422.0	897.0	691.0	333.0	51.0	3.0	0.0	11820.0	2613490.0
COPE-0531.fp2_r1_screen	2685.0	244.0	112.0	283.0	63.0	33.0	92.0	2.0	0.0	24098.0	1731109.0
COPE-0531.fp2_r2_screen	3980.0	2730.0	575.0	1233.0	288.0	142.0	5.0	3.0	0.0	27978.0	1721787.0
COPE-0532.fp2_r1_screen	1244.0	189.0	87.0	46.0	81.0	39.0	95.0	1.0	0.0	5608.0	629638.0
COPE-0532.fp2_r2_screen	1666.0	659.0	369.0	325.0	77.0	32.0	1.0	1.0	0.0	4069.0	629829.0
COPE-0533.fp2_r1_screen	5.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	3.0	267.0
COPE-0533.fp2_r2_screen	6.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	27.0	216.0
COPE-0534.fp2_r1_screen	4568.0	708.0	269.0	123.0	240.0	114.0	26.0	0.0	0.0	21523.0	1913980.0
COPE-0534.fp2_r2_screen	6815.0	2185.0	519.0	590.0	527.0	500.0	23.0	2.0	0.0	14468.0	1915922.0
COPE-0535.fp2_r1_screen	1652.0	286.0	2777.0	116.0	72.0	52.0	55.0	6.0	1.0	8918.0	1208383.0
COPE-0535.fp2_r2_screen	2741.0	1330.0	3029.0	427.0	274.0	16.0	24.0	9.0	0.0	8407.0	1206061.0
COPE-0536.fp2_r1_screen	1139.0	302.0	38.0	81.0	67.0	82.0	16.0	2.0	0.0	3316.0	494255.0
COPE-0536.fp2_r2_screen	1346.0	793.0	128.0	264.0	207.0	64.0	19.0	7.0	0.0	5810.0	490660.0
COPE-0537.fp2_r1_screen	2283.0	204.0	100.0	30.0	182.0	24.0	16.0	0.0	3.0	12236.0	1220769.0
COPE-0537.fp2_r2_screen	3167.0	1448.0	443.0	408.0	620.0	766.0	47.0	1.0	0.0	11020.0	1217927.0
COPE-0538.fp2_r1_screen	3412.0	459.0	132.0	226.0	184.0	30.0	92.0	8.0	1.0	13479.0	1326940.0
COPE-0538.fp2_r2_screen	3684.0	1344.0	472.0	537.0	390.0	162.0	20.0	5.0	0.0	14502.0	1323847.0
COPE-0539.fp2_r1_screen	2488.0	167.0	69.0	45.0	313.0	85.0	18.0	2.0	0.0	16838.0	873944.0
COPE-0539.fp2_r2_screen	3320.0	1219.0	199.0	391.0	188.0	261.0	41.0	1.0	0.0	14405.0	873944.0
COPE-0540.fp2_r1_screen	763.0	160.0	157.0	82.0	64.0	6.0	16.0	5.0	0.0	3045.0	448079.0
COPE-0540.fp2_r2_screen	1164.0	1470.0	112.0	236.0	206.0	18.0	1.0	2.0	0.0	7649.0	441519.0
COPE-0541.fp2_r1_screen	752.0	154.0	55.0	35.0	55.0	19.0	13.0	0.0	0.0	5055.0	432270.0
COPE-0541.fp2_r2_screen	1069.0	2540.0	163.0	352.0	123.0	14.0	15.0	5.0	0.0	8433.0	425694.0
COPE-0542.fp2_r1_screen	1652.0	193.0	166.0	153.0	128.0	54.0	52.0	0.0	0.0	6622.0	775320.0
COPE-0542.fp2_r2_screen	2041.0	951.0	148.0	388.0	144.0	101.0	23.0	1.0	0.0	6400.0	774143.0
COPE-0543.fp2_r1_screen	8484.0	1195.0	86.0	254.0	419.0	375.0	68.0	6.0	0.0	14086.0	3096535.0
COPE-0543.fp2_r2_screen	6685.0	2581.0	392.0	450.0	539.0	219.0	59.0	4.0	0.0	12795.0	3097784.0
COPE-0544.fp2_r1_screen	1006.0	247.0	92.0	35.0	66.0	7.0	9.0	2.0	0.0	4965.0	557436.0
COPE-0544.fp2_r2_screen	1166.0	2253.0	121.0	456.0	268.0	16.0	3.0	5.0	0.0	13643.0	545934.0
COPE-0545.fp2_r1_screen	1253.0	121.0	81.0	83.0	116.0	96.0	24.0	0.0	0.0	4469.0	577207.0
COPE-0545.fp2_r2_screen	1564.0	521.0	92.0	177.0	129.0	89.0	8.0	3.0	0.0	3952.0	576915.0
COPE-0546.fp2_r1_screen	2424.0	354.0	95.0	142.0	246.0	110.0	42.0	5.0	1.0	6697.0	1126425.0
COPE-0546.fp2_r2_screen	2652.0	1107.0	184.0	570.0	216.0	92.0	23.0	2.0	0.0	9589.0	1122106.0
COPE-0547.fp2_r1_screen	1586.0	379.0	76.0	121.0	279.0	139.0	39.0	1.0	0.0	6760.0	1134471.0
COPE-0547.fp2_r2_screen	2975.0	4338.0	70.0	905.0	637.0	13.0	22.0	2.0	0.0	22609.0	1112280.0
COPE-0548.fp2_r1_screen	550.0	71.0	26.0	46.0	57.0	67.0	3.0	3.0	0.0	4190.0	358221.0
COPE-0548.fp2_r2_screen	1101.0	431.0	158.0	252.0	159.0	27.0	4.0	0.0	0.0	3862.0	357240.0
COPE-0549.fp2_r1_screen	522.0	30.0	9.0	21.0	5.0	34.0	4.0	0.0	0.0	2433.0	186845.0
COPE-0549.fp2_r2_screen	417.0	255.0	65.0	92.0	74.0	31.0	3.0	3.0	0.0	2802.0	186161.0
COPE-0550.fp2_r1_screen	765.0	224.0	77.0	38.0	116.0	50.0	17.0	0.0	1.0	5385.0	563665.0
COPE-0550.fp2_r2_screen	1171.0	743.0	135.0	493.0	127.0	56.0	2.0	1.0	0.0	9193.0	558417.0
COPE-0551.fp2_r1_screen	2863.0	533.0	277.0	281.0	173.0	15.0	117.0	2.0	2.0	73991.0	1480577.0
COPE-0551.fp2_r2_screen	5021.0	3877.0	573.0	1066.0	130.0	105.0	10.0	3.0	0.0	78537.0	1469509.0
COPE-0552.fp2_r1_screen	1286.0	208.0	46.0	193.0	132.0	38.0	86.0	1.0	0.0	5497.0	705537.0
COPE-0552.fp2_r2_screen	2333.0	687.0	220.0	365.0	163.0	36.0	8.0	0.0	0.0	3889.0	705323.0
COPE-0553.fp2_r1_screen	387.0	150.0	20.0	51.0	31.0	2.0	1.0	0.0	0.0	2558.0	152859.0
COPE-0553.fp2_r2_screen	668.0	238.0	40.0	125.0	68.0	3.0	1.0	0.0	0.0	2743.0	152173.0
COPE-0554.fp2_r1_screen	537.0	32.0	18.0	18.0	26.0	13.0	2.0	0.0	1.0	3244.0	314991.0
COPE-0554.fp2_r2_screen	1198.0	562.0	67.0	88.0	93.0	73.0	0.0	0.0	0.0	2097.0	314704.0
COPE-0555.fp2_r1_screen	3161.0	532.0	166.0	422.0	189.0	104.0	141.0	18.0	1.0	13572.0	2015608.0
COPE-0555.fp2_r2_screen	5065.0	1657.0	525.0	1986.0	469.0	296.0	12.0	14.0	0.0	19875.0	2004015.0
COPE-0556.fp2_r1_screen	11026.0	1028.0	436.0	254.0	445.0	250.0	135.0	6.0	1.0	32846.0	4643140.0
COPE-0556.fp2_r2_screen	13086.0	3644.0	1097.0	1716.0	2017.0	211.0	36.0	3.0	2.0	20864.0	4646891.0
COPE-0557.fp2_r1_screen	2054.0	408.0	315.0	48.0	242.0	187.0	15.0	0.0	0.0	16199.0	1361203.0
COPE-0557.fp2_r2_screen	3207.0	1723.0	165.0	1075.0	525.0	93.0	10.0	0.0	0.0	16536.0	1357337.0
COPE-0558.fp2_r1_screen	1388.0	155.0	12.0	66.0	117.0	75.0	42.0	2.0	0.0	6074.0	546681.0
COPE-0558.fp2_r2_screen	1734.0	971.0	51.0	317.0	145.0	174.0	10.0	0.0	0.0	6637.0	544573.0
COPE-0559.fp2_r1_screen	1919.0	266.0	129.0	89.0	291.0	57.0	22.0	2.0	2.0	8844.0	948719.0
COPE-0559.fp2_r2_screen	2471.0	1290.0	204.0	771.0	350.0	187.0	40.0	3.0	0.0	9666.0	945358.0
COPE-0560.fp2_r1_screen	8536.0	1356.0	620.0	1074.0	667.0	48.0	87.0	20.0	0.0	48965.0	4353928.0
COPE-0560.fp2_r2_screen	8170.0	22760.0	775.0	3418.0	2620.0	70.0	131.0	13.0	0.0	99359.0	4277985.0
COPE-0561.fp2_r1_screen	2822.0	448.0	146.0	353.0	378.0	196.0	87.0	8.0	2.0	9773.0	1466247.0
COPE-0561.fp2_r2_screen	4285.0	1004.0	489.0	789.0	380.0	50.0	18.0	3.0	0.0	9120.0	1464322.0
COPE-0562.fp2_r1_screen	39.0	5.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	242.0	19569.0
COPE-0562.fp2_r2_screen	46.0	23.0	1.0	9.0	2.0	0.0	0.0	0.0	0.0	215.0	19563.0
COPE-0563.fp2_r1_screen	2641.0	309.0	68.0	178.0	146.0	157.0	54.0	2.0	0.0	10408.0	1210850.0
COPE-0563.fp2_r2_screen	3224.0	1554.0	319.0	848.0	280.0	92.0	21.0	1.0	0.0	12891.0	1205583.0
COPE-0564.fp2_r1_screen	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	756.0
COPE-0564.fp2_r2_screen	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	759.0
COPE-0565.fp2_r1_screen	34145.0	3583.0	440.0	2834.0	1370.0	2218.0	810.0	24.0	3.0	57521.0	10620794.0
COPE-0565.fp2_r2_screen	30245.0	8372.0	1871.0	1599.0	3526.0	1514.0	353.0	32.0	0.0	33989.0	10642241.0
COPE-0566.fp2_r1_screen	1817.0	481.0	281.0	89.0	141.0	37.0	131.0	8.0	0.0	12081.0	1392935.0
COPE-0566.fp2_r2_screen	2478.0	3427.0	196.0	1303.0	295.0	37.0	31.0	5.0	0.0	31653.0	1368576.0
COPE-0567.fp2_r1_screen	3808.0	619.0	58.0	370.0	384.0	118.0	167.0	2.0	1.0	11657.0	1957876.0
COPE-0567.fp2_r2_screen	3587.0	1278.0	331.0	1345.0	316.0	20.0	13.0	52.0	0.0	17352.0	1950766.0
COPE-0568.fp2_r1_screen	202.0	19.0	57.0	7.0	14.0	35.0	7.0	0.0	0.0	1255.0	100652.0
COPE-0568.fp2_r2_screen	320.0	161.0	61.0	83.0	21.0	19.0	0.0	3.0	0.0	1500.0	100080.0
COPE-0569.fp2_r1_screen	844.0	225.0	72.0	51.0	88.0	14.0	94.0	0.0	0.0	3494.0	569470.0
COPE-0569.fp2_r2_screen	1343.0	1642.0	40.0	290.0	186.0	30.0	24.0	1.0	0.0	7587.0	563209.0
COPE-0570.fp2_r1_screen	9332.0	2765.0	833.0	402.0	482.0	43.0	97.0	3.0	0.0	36433.0	5877758.0
COPE-0570.fp2_r2_screen	17188.0	9923.0	879.0	4865.0	1122.0	70.0	106.0	8.0	0.0	151391.0	5742596.0
COPE-0571.fp2_r1_screen	381.0	114.0	42.0	36.0	25.0	6.0	14.0	0.0	0.0	1722.0	187875.0
COPE-0571.fp2_r2_screen	559.0	418.0	56.0	135.0	54.0	9.0	2.0	0.0	0.0	5349.0	183633.0
COPE-0572.fp2_r1_screen	2272.0	204.0	109.0	190.0	238.0	32.0	65.0	3.0	4.0	15483.0	1181361.0
COPE-0572.fp2_r2_screen	4207.0	1661.0	314.0	556.0	240.0	498.0	27.0	0.0	0.0	14217.0	1178241.0
COPE-0573.fp2_r1_screen	1012.0	103.0	24.0	124.0	51.0	23.0	43.0	2.0	0.0	5556.0	518599.0
COPE-0573.fp2_r2_screen	2250.0	458.0	138.0	337.0	71.0	25.0	2.0	16.0	0.0	4692.0	517548.0
