prior,Indiv,Z,hybrid_class,C1,C2,C3,C4,C5,mean_posterior_probability,sd_posterior_probability,cv_posterior_probability
Jeffreys,COPE_0938.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0938.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0938.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0938.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0938.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0939.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0939.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0939.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0939.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0939.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0939.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0940.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0940.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0940.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0940.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0940.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0940.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0941.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0941.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0941.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0941.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0941.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0941.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0942.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0942.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0942.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0942.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0942.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0942.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0943.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0943.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0943.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0943.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0943.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0943.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0944.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0944.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0944.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0944.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0944.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0944.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0945.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0945.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0945.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0945.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0945.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0945.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0946.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0946.fp2.repr,z1,pure_b,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0,0
Jeffreys,COPE_0946.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0946.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0946.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0946.fp2.repr,z1,b_bx,2e-5,2e-5,2e-5,2e-5,2e-5,2e-5,0,0
Jeffreys,COPE_0947.fp2.repr,z0,pure_a,1,1,1,1,1,1,0,0
Jeffreys,COPE_0947.fp2.repr,z0,pure_b,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0947.fp2.repr,z0,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0947.fp2.repr,z0,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0947.fp2.repr,z0,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0947.fp2.repr,z0,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0948.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0948.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0948.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0948.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0948.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0948.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0949.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0949.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0949.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0949.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0949.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0949.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0950.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0950.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0950.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0950.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0950.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0950.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0951.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0951.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0951.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0951.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0951.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0951.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0952.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0952.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0952.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0952.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0952.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0952.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0953.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0953.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0953.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0953.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0953.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0953.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0954.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0954.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0954.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0954.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0954.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0954.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0955.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0955.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0955.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0955.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0955.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0955.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0956.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0956.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0956.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0956.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0956.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0956.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0957.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0957.fp2.repr,z1,pure_b,0.99973,0.99973,0.99973,0.99973,0.99973,0.99973,0,0
Jeffreys,COPE_0957.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0957.fp2.repr,z1,F2,1e-5,1e-5,1e-5,1e-5,1e-5,1e-5,0,0
Jeffreys,COPE_0957.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0957.fp2.repr,z1,b_bx,2.6e-4,2.6e-4,2.6e-4,2.6e-4,2.6e-4,2.6e-4,0,0
Jeffreys,COPE_0958.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0958.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0958.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0958.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0958.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0958.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0960.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0960.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0960.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0960.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0960.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0960.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0961.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0961.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0961.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0961.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0961.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0961.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0962.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0962.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0962.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0962.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0962.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0962.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0963.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0963.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0963.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0963.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0963.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0963.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0964.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0964.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0964.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0964.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0964.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0964.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0965.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0965.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0965.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0965.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0965.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0965.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0966.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0966.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0966.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0966.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0966.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0966.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0967.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0967.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0967.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0967.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0967.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0967.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0968.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0968.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0968.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0968.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0968.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0968.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0969.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0969.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0969.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0969.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0969.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0969.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0970.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0970.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0970.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0970.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0970.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0970.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0971.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0971.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0971.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0971.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0971.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0971.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0972.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0972.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0972.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0972.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0972.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0972.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0973.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0973.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0973.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0973.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0973.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0973.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0974.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0974.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0974.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0974.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0974.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0974.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0975.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0975.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0975.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0975.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0975.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0975.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0976.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0976.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0976.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0976.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0976.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0976.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0977.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0977.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0977.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0977.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0977.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0977.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0978.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0978.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0978.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0978.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0978.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0978.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0979.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0979.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0979.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0979.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0979.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0979.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0980.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0980.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0980.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0980.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0980.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0980.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0981.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0981.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0981.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0981.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0981.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0981.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0982.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0982.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0982.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0982.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0982.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0982.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0983.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0983.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0983.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0983.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0983.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0983.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0984.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0984.fp2.repr,NA,pure_b,0.05968,0.0599,0.0599,0.05962,0.0593,0.05968,2.4738633753706107e-4,0.004145213430580782
Jeffreys,COPE_0984.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0984.fp2.repr,NA,F2,0.92553,0.92525,0.92525,0.92557,0.92591,0.925502,2.733495930123138e-4,2.95352784772279e-4
Jeffreys,COPE_0984.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0984.fp2.repr,NA,b_bx,0.01479,0.01486,0.01486,0.01481,0.01479,0.014822,3.563705936241118e-5,0.002404335404291673
Jeffreys,COPE_0985.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0985.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0985.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0985.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0985.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0985.fp2.repr,NA,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0986.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0986.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0986.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0986.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0986.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0986.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0987.fp2.repr,z1,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0987.fp2.repr,z1,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0987.fp2.repr,z1,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0987.fp2.repr,z1,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0987.fp2.repr,z1,a_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0987.fp2.repr,z1,b_bx,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0988.fp2.repr,NA,pure_a,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0988.fp2.repr,NA,pure_b,1,1,1,1,1,1,0,0
Jeffreys,COPE_0988.fp2.repr,NA,F1,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0988.fp2.repr,NA,F2,0,0,0,0,0,0,0,NaN
Jeffreys,COPE_0988.fp2.repr,NA,a_bx,0,0,0,0,0,0,0,NaN
